-30 , -29.5998 , -232.225 , -0.694763
-30 , -30.2624 , -231.09 , 0.385162
-30 , -29.7716 , -229.276 , 0.606056
-30 , -31.2687 , -227.22 , 0.704231
-30 , -29.2807 , -228.124 , -0.302063
-30 , -31.3178 , -227.201 , 0.311531
-30 , -29.9434 , -223.925 , 1.09693
-30 , -30.5079 , -225.095 , -0.400238
-30 , -30.7042 , -224.819 , 0.0906372
-30 , -30.0415 , -225.952 , -0.375694
-30 , -30.2134 , -223.458 , 0.82695
-30 , -30.7042 , -224.339 , -0.302063
-30 , -29.7225 , -225.501 , -0.400238
-30 , -30.6797 , -226.316 , -0.277519
-30 , -30.3115 , -223.582 , 0.925125
-30 , -30.5324 , -225.071 , -0.498413
-30 , -29.747 , -227.851 , -0.915657
-30 , -28.5198 , -228.506 , -0.228432
-30 , -30.9006 , -226.766 , 0.581512
-30 , -30.9006 , -229.186 , -0.817482
-30 , -29.3052 , -227.609 , 0.507881
-30 , -29.0843 , -233.043 , -1.84832
-30 , -29.1334 , -231.354 , 0.556969
-30 , -29.8207 , -231.027 , 0.0906372
-30 , -30.8024 , -225.284 , 1.95596
-30 , -29.0598 , -224.5 , 0.262444
-30 , -29.6734 , -222.121 , 0.802406
-30 , -29.3789 , -225.403 , -1.11201
-30 , -29.4034 , -225.061 , 0.115181
-30 , -28.9862 , -222.388 , 0.876038
-30 , -30.9742 , -222.921 , -0.179344
-30 , -31.0969 , -219.667 , 1.14602
-30 , -30.6551 , -223.917 , -1.48016
-30 , -31.3915 , -224.08 , -0.0566254
-30 , -29.8697 , -221.88 , 0.728775
-30 , -30.9251 , -222.611 , -0.252975
-30 , -30.6551 , -224.064 , -0.498413
-30 , -30.5324 , -221.903 , 0.728775
-30 , -29.4034 , -219.118 , 0.974213
-30 , -30.3852 , -218.259 , 0.286987
-30 , -31.2687 , -221.877 , -1.23473
-30 , -29.8697 , -219.665 , 0.728775
-30 , -29.3052 , -214.706 , 1.73507
-30 , -29.4034 , -215.416 , -0.252975
-30 , -29.0107 , -216.266 , -0.302063
-30 , -30.3852 , -214.568 , 0.581512
-30 , -30.2134 , -213.599 , 0.336075
-30 , -30.4588 , -210.854 , 0.949669
-30 , -29.747 , -211.665 , -0.277519
-30 , -29.5507 , -214.564 , -1.01383
-30 , -30.876 , -215.351 , -0.277519
-30 , -29.6734 , -212.299 , 0.998756
-30 , -30.1643 , -212.682 , -0.130257
-30 , -29.6243 , -210.581 , 0.655144
-30 , -29.7961 , -211.737 , -0.400238
-30 , -29.6488 , -212.761 , -0.351151
-30 , -31.5387 , -206.154 , 2.22594
-30 , -30.3115 , -206.51 , -0.130257
-30 , -29.6243 , -205.398 , 0.385162
-30 , -30.1888 , -206.076 , -0.228432
-30 , -29.0353 , -208.496 , -0.86657
-30 , -29.6979 , -211.777 , -1.18564
-30 , -29.428 , -212.214 , -0.1548
-30 , -29.9679 , -214.422 , -0.817482
-30 , -30.1888 , -218.901 , -1.55379
-30 , -29.6243 , -218.784 , 0.0415497
-30 , -28.9371 , -217.806 , 0.336075
-30 , -28.9616 , -219.81 , -0.743851
-30 , -30.3606 , -221.169 , -0.449326
-30 , -30.1643 , -221.397 , -0.0811691
-30 , -31.5142 , -220.761 , 0.213356
-30 , -28.9125 , -220.783 , -0.00753784
-30 , -31.5633 , -223.322 , -0.86657
-30 , -30.1152 , -219.737 , 1.21965
-30 , -29.6734 , -215.921 , 1.31783
-30 , -29.0353 , -216.59 , -0.228432
-30 , -29.5261 , -214.699 , 0.6306
-30 , -29.477 , -214.723 , -0.00753784
-30 , -31.0478 , -212.689 , 0.704231
-30 , -31.0233 , -208.721 , 1.36691
-30 , -30.4588 , -210.822 , -0.694763
-30 , -31.0969 , -211.401 , -0.203888
-30 , -30.6797 , -209.21 , 0.753319
-30 , -30.287 , -212.507 , -1.11201
-30 , -29.5507 , -213.085 , -0.203888
-30 , -31.0969 , -211.809 , 0.43425
-30 , -29.0353 , -212.55 , -0.252975
-30 , -31.4896 , -209.955 , 0.900581
-30 , -30.1643 , -207.952 , 0.679688
-30 , -30.9006 , -206.55 , 0.483337
-30 , -32.9623 , -206.572 , -0.00753784
-30 , -30.9006 , -208.412 , -0.645676
-30 , -30.4588 , -204.398 , 1.34237
-30 , -29.6734 , -206.462 , -0.743851
-30 , -29.0843 , -203.759 , 0.974213
-30 , -30.4342 , -205.655 , -0.670219
-30 , -29.9188 , -203.253 , 0.802406
-30 , -29.5998 , -202.034 , 0.409706
-30 , -30.9497 , -204.535 , -0.891113
-30 , -30.4833 , -204.921 , -0.130257
-30 , -29.3298 , -207.724 , -0.989288
-30 , -30.2379 , -206.018 , 0.581512
-30 , -29.158 , -202.427 , 1.21965
-30 , -28.7407 , -206.801 , -1.48016
-30 , -30.1643 , -209.466 , -0.915657
-30 , -30.1643 , -210.349 , -0.302063
-30 , -29.6243 , -208.451 , 0.655144
-30 , -29.6243 , -204.634 , 1.24419
-30 , -28.6671 , -203.963 , 0.2379
-30 , -30.017 , -205.185 , -0.400238
-30 , -30.3115 , -208.395 , -1.16109
-30 , -29.6488 , -207.141 , 0.43425
-30 , -29.9925 , -207.516 , -0.130257
-30 , -29.158 , -209.047 , -0.522957
-30 , -30.0415 , -211.13 , -0.719307
-30 , -29.4525 , -212.347 , -0.400238
-30 , -31.0969 , -211.035 , 0.43425
-30 , -29.8452 , -210.275 , 0.262444
-30 , -30.9497 , -209.513 , 0.262444
-30 , -29.477 , -211.12 , -0.547501
-30 , -30.4588 , -206.682 , 1.51418
-30 , -29.2561 , -207.203 , -0.179344
-30 , -29.2807 , -210.29 , -1.06292
-30 , -29.6488 , -210.74 , -0.1548
-30 , -31.3669 , -209.679 , 0.360619
-30 , -30.6306 , -205.73 , 1.34237
-30 , -29.6979 , -206.897 , -0.400238
-30 , -30.876 , -203.036 , 1.34237
-30 , -30.3361 , -207.887 , -1.70106
-30 , -31.4896 , -208.198 , -0.105713
-30 , -29.2807 , -207.637 , 0.188812
-30 , -29.7716 , -208.099 , -0.1548
-30 , -29.5261 , -207.4 , 0.2379
-30 , -28.7407 , -206.703 , 0.2379
-30 , -31.146 , -205.361 , 0.458794
-30 , -30.5079 , -206.929 , -0.522957
-30 , -29.2316 , -207.673 , -0.252975
-30 , -29.5507 , -206.718 , 0.311531
-30 , -28.3726 , -203.557 , 1.07239
-30 , -29.6734 , -200.877 , 0.925125
-30 , -29.1825 , -202.121 , -0.424782
-30 , -30.6551 , -205.638 , -1.23473
-30 , -29.9679 , -203.164 , 0.876038
-30 , -29.1334 , -203.472 , -0.105713
-30 , -29.0107 , -207.27 , -1.30836
-30 , -29.477 , -206.928 , 0.115181
-30 , -30.3606 , -208.976 , -0.694763
-30 , -29.3789 , -205.412 , 1.24419
-30 , -30.9988 , -203.723 , 0.581512
-30 , -30.017 , -205.305 , -0.547501
-30 , -29.2807 , -208.616 , -1.16109
-30 , -29.0107 , -212.715 , -1.45562
-30 , -29.1825 , -208.341 , 1.48963
-30 , -29.1089 , -210.091 , -0.596588
-30 , -31.0478 , -209.828 , 0.0906372
-30 , -29.9679 , -209.424 , 0.139725
-30 , -29.6243 , -207.795 , 0.556969
-30 , -31.3424 , -208.721 , -0.326607
-30 , -30.1152 , -209.86 , -0.400238
-30 , -29.1334 , -206.59 , 1.04784
-30 , -28.618 , -212.987 , -2.14284
-30 , -31.3424 , -209.696 , 1.12148
-30 , -28.6671 , -209.937 , -0.0811691
-30 , -30.9497 , -212.86 , -1.03838
-30 , -31.2442 , -214.38 , -0.522957
-30 , -30.1643 , -216.033 , -0.572044
-30 , -30.2134 , -215.912 , 0.0415497
-30 , -30.9497 , -213.462 , 0.851494
-30 , -28.7407 , -215.61 , -0.719307
-30 , -28.7407 , -217.045 , -0.498413
-30 , -29.9434 , -215.932 , 0.385162
-30 , -30.2379 , -213.693 , 0.802406
-30 , -28.5689 , -213.135 , 0.188812
-30 , -31.1215 , -216.21 , -1.03838
-30 , -29.2561 , -217.18 , -0.326607
-30 , -29.6734 , -219.44 , -0.768394
-30 , -29.8207 , -216.184 , 1.09693
-30 , -29.3298 , -213.469 , 0.925125
-30 , -30.3606 , -216.628 , -1.11201
-30 , -29.0843 , -218.878 , -0.817482
-30 , -31.4896 , -218.684 , 0.0660934
-30 , -29.4525 , -218.925 , -0.0811691
-30 , -28.5444 , -216.48 , 0.82695
-30 , -28.4953 , -217.932 , -0.498413
-30 , -29.1334 , -221.985 , -1.40653
-30 , -28.9862 , -219.985 , 0.679688
-30 , -29.158 , -221.119 , -0.375694
-30 , -29.5507 , -224.126 , -1.01383
-30 , -29.6979 , -226.245 , -0.719307
-30 , -29.8452 , -227.846 , -0.547501
-30 , -30.9251 , -227.202 , 0.213356
-30 , -29.5752 , -230.344 , -1.08746
-30 , -28.9862 , -229.218 , 0.360619
-30 , -29.9925 , -230.953 , -0.596588
-30 , -29.1089 , -233.698 , -0.940201
-30 , -30.9006 , -234.622 , -0.326607
-30 , -30.9988 , -237.129 , -0.86657
-30 , -29.0107 , -237.008 , 0.0415497
-30 , -30.6306 , -233.081 , 1.31783
-30 , -29.9679 , -233.608 , -0.179344
-30 , -29.428 , -229.651 , 1.31783
-30 , -29.428 , -234.569 , -1.67651
-30 , -30.0415 , -234.883 , -0.105713
-30 , -31.4405 , -234.542 , 0.115181
-30 , -29.3298 , -232.342 , 0.753319
-30 , -29.6734 , -229.204 , 1.04784
-30 , -30.4833 , -226.779 , 0.82695
-30 , -29.0353 , -228.446 , -0.572044
-30 , -30.6797 , -229.71 , -0.449326
-30 , -29.6243 , -230.177 , -0.1548
-30 , -28.8389 , -232.848 , -0.915657
-30 , -30.2379 , -234.774 , -0.719307
