,input_speed,input_torque,voltage,output_speed,output_torque,temp
0,-6.33,0.5,"+3.84560193E-04
",7.19132,0.496094,27.0
1,-6.33,0.5,"+3.74668570E-04
",7.16678,0.5,27.0
2,-12.66,0.5,"+5.00609464E-04
",12.9346,0.496094,27.0
3,-18.990000000000002,0.5,"+6.52604520E-04
",19.5368,0.496094,27.0
4,-25.32,0.5,"+7.75074014E-04
",25.2801,0.496094,28.0
5,-25.32,0.5,"+7.75372629E-04
",26.0655,0.5,28.0
6,-31.65,0.5,"+9.14900508E-04
",33.3795,0.519531,28.0
7,-31.65,0.5,"+9.56706614E-04
",35.6866,0.503906,28.0
8,-37.98,0.5,"+1.05327125E-03
",38.1164,0.484375,28.0
9,-37.98,0.5,"+1.06390941E-03
",38.7546,0.5,28.0
10,-44.31,0.5,"+1.19074615E-03
",46.3877,0.492188,28.0
11,-44.31,0.5,"+1.17581540E-03
",43.0497,0.496094,28.0
12,-50.64,0.5,"+1.30220422E-03
",50.8546,0.492188,28.0
13,-50.64,0.5,"+1.32788511E-03
",51.3701,0.503906,28.0
14,-56.97,0.5,"+1.43650633E-03
",55.7143,0.511719,28.0
15,-56.97,0.5,"+1.48271701E-03
",61.5803,0.515625,28.0
16,-63.3,0.5,"+1.57752729E-03
",64.9673,0.515625,28.0
17,-63.3,0.5,"+1.61339842E-03
",65.1882,0.492188,28.0
18,-69.63,0.5,"+1.73821951E-03
",69.5324,0.503906,28.0
19,-69.63,0.5,"+1.76729715E-03
",71.2996,0.484375,28.0
20,-75.96,0.5,"+1.83086482E-03
",77.0674,0.5,28.0
21,-75.96,0.5,"+1.93429761E-03
",76.4292,0.46875,28.0
22,-82.29,0.5,"+2.05441551E-03
",86.7867,0.5,28.0
23,-82.29,0.5,"+1.95650710E-03
",87.5476,0.511719,28.0
24,-88.62,0.5,"+2.11096573E-03
",87.3512,0.453125,29.0
25,-88.62,0.5,"+2.14045397E-03
",90.7137,0.46875,29.0
26,-94.95,0.5,"+2.23466701E-03
",93.0454,0.496094,29.0
27,-94.95,0.5,"+2.34549052E-03
",97.0951,0.53125,29.0
28,-101.28,0.5,"+2.39394081E-03
",101.709,0.515625,29.0
29,-101.28,0.5,"+2.43791188E-03
",99.2304,0.5,29.0
30,-107.61,0.5,"+2.52716045E-03
",116.018,0.484375,29.0
31,-107.61,0.5,"+2.58639821E-03
",114.349,0.417969,29.0
32,-113.94,0.5,"+2.64302308E-03
",120.78,0.367188,29.0
33,-113.94,0.5,"+2.74742637E-03
",119.135,0.484375,29.0
34,-120.27,0.5,"+2.82696995E-03
",120.78,0.460938,29.0
35,-120.27,0.5,"+2.78053531E-03
",123.21,0.386719,29.0
36,-126.6,0.5,"+2.92054844E-03
",132.144,0.511719,29.0
37,-126.6,0.5,"+2.95660620E-03
",135.604,0.578125,29.0
38,-132.93,0.5,"+3.02786322E-03
",141.053,0.421875,29.0
39,-132.93,0.5,"+3.17336340E-03
",144.17,0.367188,29.0
40,-139.26000000000002,0.5,"+3.35801947E-03
",154.945,0.582031,29.0
41,-139.26000000000002,0.5,"+3.15193777E-03
",137.543,0.335938,29.0
42,-145.59,0.5,"+3.42001942E-03
",157.571,0.417969,30.0
43,-145.59,0.5,"+3.47604707E-03
",161.596,0.640625,30.0
44,-151.92000000000002,0.5,"+3.45409886E-03
",158.651,0.519531,30.0
45,-151.92000000000002,0.5,"+3.70859353E-03
",176.249,0.492188,30.0
46,-158.25000000000003,0.5,"+3.80683788E-03
",179.145,0.550781,30.0
47,-158.25000000000003,0.5,"+3.71822387E-03
",139.212,0.445312,30.0
48,-164.58,0.5,"+3.78582285E-03
",171.021,0.558594,30.0
49,-164.58,0.5,"+3.81407930E-03
",171.585,0.582031,30.0
50,-170.91000000000003,0.5,"+3.85532550E-03
",169.278,0.464844,30.0
51,-170.91000000000003,0.5,"+3.79015277E-03
",147.631,0.722656,30.0
52,-177.24,0.5,"+3.82419488E-03
",209.751,0.21875,30.0
53,-177.24,0.5,"+3.89130861E-03
",190.582,0.480469,30.0
54,-183.57000000000002,0.5,"+3.45943661E-03
",168.861,0.730469,30.0
55,-183.57000000000002,0.5,"+3.98440185E-03
",189.33,0.4375,30.0
56,-189.9,0.5,"+2.42160003E-03
",200.572,0.28125,30.0
57,-189.9,0.5,"+3.43203868E-03
",198.878,0.25,30.0
58,-196.23000000000002,0.5,"+1.59962480E-03
",198.093,0.25,30.0
59,-196.23000000000002,0.5,"+3.89485467E-03
",197.921,0.527344,30.0
60,-202.56,0.5,"+9.06875229E-04
",207.689,0.191406,30.0
61,-202.56,0.5,"+8.76229860E-04
",202.51,0.125,30.0
62,-208.89000000000001,0.5,"+1.00728454E-03
",202.609,0.332031,30.0
63,-208.89000000000001,0.5,"+8.91272593E-04
",204.008,0.125,30.0
64,-215.22000000000003,0.5,"+1.27973344E-03
",206.511,0.140625,30.0
65,-215.22000000000003,0.5,"+7.60441877E-04
",221.483,0.0546875,30.0
66,-221.55,0.5,"+9.04486308E-04
",208.057,0.203125,30.0
67,-221.55,0.5,"+7.57717015E-04
",204.621,0.132812,30.0
68,-227.88000000000002,0.5,"+7.51632734E-04
",221.016,0.121094,30.0
69,-227.88000000000002,0.5,"+7.56933151E-04
",214.733,0.0,30.0
70,-234.21,0.5,"+7.55738690E-04
",216.181,0.253906,30.0
71,-234.21,0.5,"+7.47302816E-04
",225.41,0.230469,30.0
72,-240.54000000000002,0.5,"+7.48161334E-04
",215.028,0.0742188,31.0
73,-240.54000000000002,0.5,"+7.38642979E-04
",215.936,0.109375,31.0
74,-6.33,1.0,"+1.21821874E-03
",6.57772,0.996094,31.0
75,-6.33,1.0,"+1.23971902E-03
",8.22216,0.996094,31.0
76,-12.66,1.0,"+1.52209687E-03
",12.1737,0.992188,31.0
77,-18.990000000000002,1.0,"+1.78808822E-03
",21.1567,0.996094,31.0
78,-18.990000000000002,1.0,"+1.78771495E-03
",18.9723,0.996094,31.0
79,-25.32,1.0,"+2.30107153E-03
",29.6243,1.01953,31.0
80,-25.32,1.0,"+2.05523670E-03
",27.2436,0.996094,31.0
81,-31.65,1.0,"+2.36101850E-03
",32.545,1.02344,31.0
82,-31.65,1.0,"+2.38330265E-03
",33.8704,0.992188,31.0
83,-37.98,1.0,"+2.65832710E-03
",38.3373,0.992188,31.0
84,-37.98,1.0,"+2.67915550E-03
",40.669,1.02734,31.0
85,-44.31,1.0,"+2.98534790E-03
",45.5532,0.988281,31.0
86,-44.31,1.0,"+3.00953572E-03
",49.0139,0.96875,31.0
87,-50.64,1.0,"+3.25201113E-03
",51.0755,1.01172,31.0
88,-50.64,1.0,"+3.26059632E-03
",55.2234,1.01172,31.0
89,-56.97,1.0,"+3.66574227E-03
",65.0409,1.01172,31.0
90,-56.97,1.0,"+3.56421316E-03
",61.0158,1.00391,32.0
91,-63.3,1.0,"+3.85853561E-03
",66.6608,1.04297,32.0
92,-63.3,1.0,"+3.74285961E-03
",64.7464,1.05469,32.0
93,-69.63,1.0,"+4.02240062E-03
",68.158,1.03906,32.0
94,-69.63,1.0,"+4.05517362E-03
",69.6797,1.04297,32.0
95,-75.96,1.0,"+4.37275071E-03
",82.1479,0.996094,32.0
96,-75.96,1.0,"+4.25983690E-03
",75.153,1.08594,32.0
97,-82.29,1.0,"+4.58196788E-03
",87.0076,1.03906,32.0
98,-82.29,1.0,"+4.66830495E-03
",86.4185,0.976562,32.0
99,-88.62,1.0,"+4.90219518E-03
",93.2417,1.06641,32.0
