,input_speed,input_torque,voltage,output_speed,output_torque,temp
0,-6.33,0.1,"+4.24561536E-03
",7.19132,0.0898438,30.0
1,-6.33,0.1,"+4.18704948E-03
",6.74953,0.105469,30.0
2,-12.66,0.1,"+4.28660027E-03
",13.4254,0.0898438,30.0
3,-12.66,0.1,"+4.24337575E-03
",12.2228,0.0859375,30.0
4,-18.990000000000002,0.1,"+4.22822103E-03
",21.5985,0.09375,30.0
5,-18.990000000000002,0.1,"+4.25546966E-03
",20.3959,0.09375,30.0
6,-25.32,0.1,"+4.25826917E-03
",26.63,0.0820312,30.0
7,-25.32,0.1,"+4.48028946E-03
",26.4336,0.101562,30.0
8,-31.65,0.1,"+4.26095671E-03
",31.1706,0.09375,30.0
9,-31.65,0.1,"+4.26110601E-03
",29.9925,0.09375,30.0
10,-37.98,0.1,"+4.32803311E-03
",38.681,0.0859375,30.0
11,-37.98,0.1,"+4.17693390E-03
",38.5091,0.0820312,30.0
12,-44.31,0.1,"+4.24912409E-03
",46.584,0.09375,31.0
13,-44.31,0.1,"+4.27715657E-03
",43.8351,0.0820312,31.0
14,-50.64,0.1,"+4.29227396E-03
",55.7634,0.0898438,31.0
15,-50.64,0.1,"+4.26420415E-03
",51.1492,0.0898438,31.0
16,-56.97,0.1,"+4.28742147E-03
",61.9484,0.101562,31.0
17,-56.97,0.1,"+4.21900129E-03
",60.3776,0.0898438,31.0
18,-63.3,0.1,"+4.27181883E-03
",65.9491,0.09375,31.0
19,-63.3,0.1,"+4.25901571E-03
",61.6048,0.09375,31.0
20,-69.63,0.1,"+4.25535768E-03
",73.0913,0.101562,31.0
21,-69.63,0.1,"+4.23591037E-03
",70.686,0.0703125,31.0
22,-75.96,0.1,"+4.24934805E-03
",72.625,0.09375,31.0
23,-75.96,0.1,"+4.25953829E-03
",77.3619,0.0898438,31.0
24,-82.29,0.1,"+4.24912409E-03
",85.1668,0.0703125,31.0
25,-82.29,0.1,"+4.22739984E-03
",77.5583,0.101562,31.0
26,-88.62,0.1,"+4.28073995E-03
",88.9711,0.0585938,31.0
27,-88.62,0.1,"+4.26584653E-03
",91.5482,0.0898438,31.0
28,-94.95,0.1,"+4.28129986E-03
",89.9038,0.0820312,31.0
29,-94.95,0.1,"+4.29231129E-03
",98.7886,0.0820312,31.0
30,-101.28,0.1,"+4.24124811E-03
",104.728,0.0390625,31.0
31,-101.28,0.1,"+4.21269305E-03
",99.4513,0.09375,31.0
32,-107.61,0.1,"+4.25718669E-03
",104.851,0.0742188,31.0
33,-107.61,0.1,"+4.22348052E-03
",106.888,0.0820312,31.0
34,-113.94,0.1,"+4.26006086E-03
",114.521,0.0507812,31.0
35,-113.94,0.1,"+4.20742996E-03
",114.767,0.0664062,31.0
36,-120.27,0.1,"+4.23717948E-03
",117.859,0.183594,31.0
