,input_speed,input_torque,voltage,output_speed,output_torque,temp
0,-6.33,0.1,"-6.88867481E-05
",6.38137,0.09375,41.0
1,-6.33,0.1,"-7.80318337E-05
",7.11769,0.0898438,41.0
2,-6.33,0.1,"-7.45231070E-05
",7.16678,0.09375,41.0
3,-6.33,0.15000000000000002,"-1.09797009E-04
",6.57772,0.152344,42.0
4,-6.33,0.15000000000000002,"-1.30737389E-04
",7.0686,0.136719,42.0
5,-6.33,0.15000000000000002,"-1.26631432E-04
",6.65136,0.15625,42.0
6,-6.33,0.20000000000000004,"-1.83256309E-04
",6.70044,0.1875,42.0
7,-6.33,0.20000000000000004,"-1.74335185E-04
",6.16048,0.1875,42.0
8,-6.33,0.20000000000000004,"-1.81613926E-04
",7.4613,0.207031,42.0
9,-6.33,0.25000000000000006,"-2.43091298E-04
",6.25866,0.238281,42.0
10,-6.33,0.25000000000000006,"-2.37044344E-04
",6.82316,0.25,42.0
11,-6.33,0.25000000000000006,"-2.32191849E-04
",6.38137,0.246094,42.0
12,-6.33,0.30000000000000004,"-2.97961812E-04
",6.43046,0.289062,42.0
13,-6.33,0.30000000000000004,"-2.91877531E-04
",6.74953,0.289062,42.0
14,-6.33,0.30000000000000004,"-2.96394083E-04
",6.23411,0.296875,42.0
15,-6.33,0.3500000000000001,"-3.42343473E-04
",6.79862,0.347656,42.0
16,-6.33,0.3500000000000001,"-3.46524083E-04
",9.08119,0.347656,42.0
17,-6.33,0.3500000000000001,"-3.50107464E-04
",6.08685,0.347656,42.0
18,-6.33,0.40000000000000013,"-4.05239266E-04
",6.57772,0.394531,42.0
19,-6.33,0.40000000000000013,"-3.97549929E-04
",7.09314,0.398438,42.0
20,-6.33,0.40000000000000013,"-4.08785320E-04
",7.14223,0.398438,42.0
21,-6.33,0.45000000000000007,"-4.68732289E-04
",7.19132,0.417969,43.0
22,-6.33,0.45000000000000007,"-4.63655834E-04
",6.38137,0.421875,43.0
23,-6.33,0.45000000000000007,"-4.59736511E-04
",7.19132,0.460938,43.0
24,-6.33,0.5000000000000001,"-5.14942967E-04
",5.98868,0.492188,43.0
25,-6.33,0.5000000000000001,"-5.21549825E-04
",7.63311,0.496094,43.0
26,-6.33,0.5000000000000001,"-5.21848440E-04
",6.70044,0.503906,43.0
27,-6.33,0.5500000000000002,"-5.69664174E-04
",7.65765,0.550781,43.0
28,-6.33,0.5500000000000002,"-5.73508842E-04
",6.16048,0.535156,43.0
29,-6.33,0.5500000000000002,"-5.78435990E-04
",6.99497,0.542969,43.0
30,-6.33,0.6000000000000002,"-6.25355879E-04
",5.86596,0.617188,43.0
31,-6.33,0.6000000000000002,"-6.28939259E-04
",6.60227,0.585938,43.0
32,-6.33,0.6000000000000002,"-6.35658098E-04
",7.31404,0.597656,43.0
33,-6.33,0.6500000000000001,"-6.83996408E-04
",6.43046,0.644531,43.0
34,-6.33,0.6500000000000001,"-6.81234219E-04
",7.14223,0.65625,43.0
35,-6.33,0.6500000000000001,"-6.88512960E-04
",6.40592,0.644531,43.0
36,-6.33,0.7000000000000002,"-7.45100511E-04
",6.99497,0.695312,44.0
37,-6.33,0.7500000000000002,"-7.99523102E-04
",6.84771,0.746094,44.0
38,-6.33,0.7500000000000002,"-7.93774763E-04
",6.87225,0.746094,44.0
39,-6.33,0.7500000000000002,"-8.02695887E-04
",6.33229,0.75,44.0
40,-6.33,0.8000000000000002,"-8.56521248E-04
",6.94588,0.792969,44.0
41,-6.33,0.8000000000000002,"-8.48943892E-04
",6.62681,0.792969,44.0
42,-6.33,0.8000000000000002,"-8.48981218E-04
",5.98868,0.789062,44.0
43,-6.33,0.8500000000000002,"-9.09264130E-04
",6.55318,0.84375,44.0
44,-6.33,0.8500000000000002,"-9.09824033E-04
",5.32599,0.84375,44.0
45,-6.33,0.9000000000000002,"-9.59543438E-04
",7.26495,0.910156,44.0
46,-6.33,0.9000000000000002,"-9.68837831E-04
",8.29579,0.902344,44.0
47,-6.33,0.9000000000000002,"-9.61969685E-04
",8.41851,0.894531,44.0
48,-6.33,0.9500000000000003,"-1.01654158E-03
",6.25866,0.957031,44.0
49,-6.33,0.9500000000000003,"-1.02046091E-03
",6.06231,0.941406,44.0
50,-9.495000000000001,0.1,"-7.38138963E-05
",11.241,0.09375,44.0
51,-9.495000000000001,0.1,"-7.13876490E-05
",10.382,0.0859375,44.0
52,-9.495000000000001,0.1,"-6.31384085E-05
",9.96476,0.09375,44.0
53,-9.495000000000001,0.15000000000000002,"-1.30102832E-04
",10.0139,0.140625,44.0
54,-9.495000000000001,0.15000000000000002,"-1.25324991E-04
",9.0321,0.140625,44.0
55,-9.495000000000001,0.15000000000000002,"-1.23906570E-04
",10.6274,0.132812,44.0
56,-9.495000000000001,0.20000000000000004,"-1.89004649E-04
",9.20391,0.1875,44.0
57,-9.495000000000001,0.20000000000000004,"-1.81763234E-04
",10.8238,0.171875,44.0
58,-9.495000000000001,0.20000000000000004,"-1.89004649E-04
",10.1366,0.1875,44.0
59,-9.495000000000001,0.25000000000000006,"-2.44061797E-04
",10.0629,0.253906,44.0
60,-9.495000000000001,0.25000000000000006,"-2.33983539E-04
",9.91568,0.246094,44.0
61,-9.495000000000001,0.25000000000000006,"-2.41560896E-04
",10.1611,0.253906,44.0
62,-9.495000000000001,0.30000000000000004,"-2.93743875E-04
",9.52297,0.296875,44.0
63,-9.495000000000001,0.30000000000000004,"-2.87510286E-04
",9.76841,0.28125,44.0
64,-9.495000000000001,0.30000000000000004,"-2.97140621E-04
",10.5538,0.289062,44.0
65,-9.495000000000001,0.3500000000000001,"-3.51152617E-04
",9.98931,0.332031,44.0
66,-9.495000000000001,0.3500000000000001,"-3.51152617E-04
",9.32662,0.332031,44.0
67,-9.495000000000001,0.3500000000000001,"-3.53653518E-04
",10.8974,0.351562,45.0
68,-9.495000000000001,0.40000000000000013,"-4.04530055E-04
",9.69478,0.398438,44.0
69,-9.495000000000001,0.40000000000000013,"-4.10465029E-04
",9.71933,0.398438,45.0
70,-9.495000000000001,0.40000000000000013,"-4.11808797E-04
",9.76841,0.378906,45.0
71,-9.495000000000001,0.45000000000000007,"-4.59213935E-04
",10.5047,0.449219,45.0
72,-9.495000000000001,0.45000000000000007,"-4.69254866E-04
",10.2347,0.445312,45.0
73,-9.495000000000001,0.45000000000000007,"-4.65111582E-04
",10.8238,0.4375,45.0
74,-9.495000000000001,0.5000000000000001,"-5.16473369E-04
",10.6274,0.492188,45.0
75,-9.495000000000001,0.5000000000000001,"-5.25655782E-04
",9.64569,0.503906,45.0
76,-9.495000000000001,0.5000000000000001,"-5.16361389E-04
",10.3084,0.511719,45.0
77,-9.495000000000001,0.5500000000000002,"-5.74367360E-04
",10.1857,0.546875,45.0
78,-9.495000000000001,0.5500000000000002,"-5.76084397E-04
",10.0139,0.550781,45.0
79,-9.495000000000001,0.5500000000000002,"-5.66678023E-04
",9.35117,0.542969,45.0
80,-9.495000000000001,0.6000000000000002,"-6.35919386E-04
",10.5293,0.585938,45.0
81,-9.495000000000001,0.6000000000000002,"-6.35434137E-04
",10.0139,0.597656,45.0
82,-9.495000000000001,0.6000000000000002,"-6.29013913E-04
",10.9711,0.59375,45.0
83,-9.495000000000001,0.6500000000000001,"-6.94261300E-04
",10.0875,0.65625,45.0
84,-9.495000000000001,0.6500000000000001,"-6.94373280E-04
",10.7502,0.660156,45.0
85,-9.495000000000001,0.6500000000000001,"-6.90976534E-04
",9.69478,0.640625,45.0
86,-9.495000000000001,0.7000000000000002,"-7.50027659E-04
",10.8238,0.707031,45.0
87,-9.495000000000001,0.7000000000000002,"-7.43980704E-04
",8.12398,0.683594,45.0
88,-9.495000000000001,0.7000000000000002,"-7.44689915E-04
",10.2838,0.691406,45.0
89,-9.495000000000001,0.7500000000000002,"-8.04636885E-04
",10.0139,0.738281,45.0
90,-9.495000000000001,0.7500000000000002,"-7.97171509E-04
",10.0875,0.746094,45.0
91,-9.495000000000001,0.8000000000000002,"-8.51407466E-04
",11.3392,0.796875,45.0
92,-9.495000000000001,0.8000000000000002,"-8.55662730E-04
",9.40026,0.777344,45.0
93,-9.495000000000001,0.8000000000000002,"-8.42523668E-04
",10.7992,0.796875,45.0
94,-9.495000000000001,0.8500000000000002,"-9.07360459E-04
",9.76841,0.832031,45.0
95,-9.495000000000001,0.8500000000000002,"-9.12026319E-04
",9.89113,0.832031,45.0
96,-9.495000000000001,0.8500000000000002,"-9.09077496E-04
",10.922,0.839844,45.0
97,-9.495000000000001,0.9000000000000002,"-9.71861308E-04
",10.7747,0.886719,45.0
98,-9.495000000000001,0.9000000000000002,"-9.73615672E-04
",10.3084,0.890625,45.0
99,-9.495000000000001,0.9000000000000002,"-9.71077444E-04
",10.5538,0.910156,45.0
100,-9.495000000000001,0.9500000000000003,"-1.03225620E-03
",9.05664,0.941406,45.0
101,-9.495000000000001,0.9500000000000003,"-1.02255121E-03
",9.32662,0.945312,45.0
102,-9.495000000000001,0.9500000000000003,"-1.02695578E-03
",9.69478,0.953125,45.0
103,-12.660000000000002,0.1,"-7.67253929E-05
",12.8609,0.09375,45.0
104,-12.660000000000002,0.1,"-7.40005307E-05
",14.0145,0.109375,45.0
105,-12.660000000000002,0.1,"-7.51576640E-05
",12.9346,0.0898438,46.0
106,-12.660000000000002,0.15000000000000002,"-1.25138357E-04
",13.2045,0.148438,45.0
107,-12.660000000000002,0.15000000000000002,"-1.28647083E-04
",12.9836,0.148438,46.0
108,-12.660000000000002,0.15000000000000002,"-1.24653107E-04
",13.0082,0.140625,46.0
109,-12.660000000000002,0.20000000000000004,"-1.87548900E-04
",14.4317,0.191406,46.0
110,-12.660000000000002,0.20000000000000004,"-1.78179853E-04
",13.2782,0.199219,46.0
111,-12.660000000000002,0.20000000000000004,"-1.86727709E-04
",13.3518,0.191406,46.0
112,-12.660000000000002,0.25000000000000006,"-2.35289980E-04
",14.3336,0.25,46.0
113,-12.660000000000002,0.25000000000000006,"-2.46002795E-04
",12.7873,0.253906,46.0
114,-12.660000000000002,0.25000000000000006,"-2.33871559E-04
",13.45,0.234375,46.0
115,-12.660000000000002,0.30000000000000004,"-2.96319429E-04
",13.72,0.304688,46.0
116,-12.660000000000002,0.30000000000000004,"-2.88406131E-04
",13.3027,0.300781,46.0
117,-12.660000000000002,0.30000000000000004,"-2.99566868E-04
",13.4745,0.296875,46.0
118,-12.660000000000002,0.3500000000000001,"-3.47233294E-04
",12.3455,0.351562,46.0
119,-12.660000000000002,0.3500000000000001,"-3.53317576E-04
",13.8672,0.339844,46.0
120,-12.660000000000002,0.3500000000000001,"-3.43799221E-04
",12.2228,0.335938,46.0
121,-12.660000000000002,0.40000000000000013,"-4.13189892E-04
",14.4072,0.386719,46.0
122,-12.660000000000002,0.40000000000000013,"-4.04231440E-04
",13.45,0.394531,46.0
123,-12.660000000000002,0.40000000000000013,"-4.11360874E-04
",14.0636,0.402344,46.0
124,-12.660000000000002,0.45000000000000007,"-4.63319892E-04
",13.18,0.445312,46.0
125,-12.660000000000002,0.45000000000000007,"-4.70561306E-04
",14.9962,0.4375,46.0
126,-12.660000000000002,0.45000000000000007,"-4.60557703E-04
",13.9163,0.445312,46.0
127,-12.660000000000002,0.5000000000000001,"-5.28044702E-04
",13.5482,0.484375,46.0
128,-12.660000000000002,0.5000000000000001,"-5.17630502E-04
",15.1435,0.496094,46.0
129,-12.660000000000002,0.5000000000000001,"-5.24610629E-04
",14.4563,0.515625,46.0
130,-12.660000000000002,0.5500000000000002,"-5.68805655E-04
",13.6954,0.546875,46.0
131,-12.660000000000002,0.5500000000000002,"-5.78995894E-04
",13.2291,0.535156,46.0
132,-12.660000000000002,0.5500000000000002,"-5.67499214E-04
",13.1554,0.542969,46.0
133,-12.660000000000002,0.6000000000000002,"-6.34351657E-04
",12.7873,0.609375,46.0
134,-12.660000000000002,0.6000000000000002,"-6.23153593E-04
",15.0208,0.601562,46.0
135,-12.660000000000002,0.6000000000000002,"-6.37785730E-04
",12.5909,0.585938,46.0
136,-12.660000000000002,0.6500000000000001,"-6.82428679E-04
",13.4745,0.660156,46.0
137,-12.660000000000002,0.6500000000000001,"-6.87691769E-04
",12.7873,0.640625,46.0
138,-12.660000000000002,0.6500000000000001,"-6.81010257E-04
",13.4745,0.65625,46.0
