,input_speed,input_torque,voltage,output_speed,output_torque,temp
0,-6.33,0.5,"+3.75340454E-04
",6.65136,0.492188,25.0
1,-6.33,0.5,"+3.95347662E-04
",7.26495,0.5,25.0
2,-12.66,0.5,"+5.26066396E-04
",14.1863,0.480469,25.0
3,-12.66,0.5,"+5.22930938E-04
",13.8181,0.492188,25.0
4,-18.990000000000002,0.5,"+6.36516635E-04
",19.0214,0.503906,25.0
5,-18.990000000000002,0.5,"+6.50439561E-04
",19.905,0.5,25.0
6,-25.32,0.5,"+7.83957812E-04
",27.1945,0.496094,25.0
7,-25.32,0.5,"+7.63801297E-04
",25.6237,0.511719,25.0
8,-31.65,0.5,"+9.04523635E-04
",31.146,0.492188,25.0
9,-31.65,0.5,"+9.70442906E-04
",35.932,0.503906,25.0
10,-37.98,0.5,"+1.04375290E-03
",40.4481,0.5,25.0
11,-37.98,0.5,"+1.04830678E-03
",40.9635,0.496094,25.0
12,-44.31,0.5,"+1.16398278E-03
",46.9767,0.503906,25.0
13,-44.31,0.5,"+1.21082801E-03
",48.7439,0.503906,25.0
14,-50.64,0.5,"+1.30052451E-03
",51.9591,0.5,25.0
15,-50.64,0.5,"+1.36203921E-03
",54.9535,0.515625,25.0
16,-56.97,0.5,"+1.49686390E-03
",59.5186,0.515625,25.0
17,-56.97,0.5,"+1.49040635E-03
",62.7584,0.496094,25.0
18,-63.3,0.5,"+1.58193186E-03
",64.5992,0.496094,25.0
19,-63.3,0.5,"+1.63318166E-03
",67.8635,0.515625,25.0
20,-69.63,0.5,"+1.75161986E-03
",71.4714,0.46875,25.0
21,-69.63,0.5,"+1.75236639E-03
",71.8886,0.492188,25.0
22,-75.96,0.5,"+1.88920674E-03
",79.6199,0.484375,25.0
23,-75.96,0.5,"+1.88192799E-03
",81.9761,0.453125,25.0
24,-82.29,0.5,"+2.01335594E-03
",82.197,0.46875,25.0
25,-82.29,0.5,"+2.01216148E-03
",86.664,0.5,25.0
26,-88.62,0.5,"+2.14392537E-03
",91.2537,0.476562,25.0
27,-88.62,0.5,"+2.14403735E-03
",94.0026,0.46875,26.0
28,-94.95,0.5,"+2.27109805E-03
",103.796,0.449219,26.0
29,-94.95,0.5,"+2.27288974E-03
",101.832,0.5,26.0
30,-101.28,0.5,"+2.41122316E-03
",108.557,0.445312,26.0
31,-101.28,0.5,"+2.40039836E-03
",102.961,0.4375,26.0
32,-107.61,0.5,"+2.54664508E-03
",113.564,0.476562,26.0
33,-107.61,0.5,"+2.52850421E-03
",112.459,0.417969,26.0
34,-113.94,0.5,"+2.60752522E-03
",121.884,0.480469,26.0
35,-113.94,0.5,"+2.65332530E-03
",126.498,0.453125,26.0
36,-120.27,0.5,"+2.77967679E-03
",125.541,0.476562,26.0
37,-120.27,0.5,"+2.84652923E-03
",139.286,0.484375,26.0
38,-126.6,0.5,"+2.82540222E-03
",127.922,0.394531,26.0
39,-126.6,0.5,"+2.90401263E-03
",142.501,0.382812,26.0
40,-132.93,0.5,"+3.13446879E-03
",137.641,0.515625,26.0
41,-132.93,0.5,"+3.04055436E-03
",144.293,0.476562,26.0
42,-139.26000000000002,0.5,"+3.15525986E-03
",143.066,0.460938,26.0
43,-139.26000000000002,0.5,"+3.15440134E-03
",142.992,0.519531,26.0
44,-145.59,0.5,"+3.38803029E-03
",150.429,0.222656,26.0
45,-145.59,0.5,"+3.26477693E-03
",150.208,0.316406,27.0
46,-151.92000000000002,0.5,"+3.66544366E-03
",176.494,0.695312,27.0
47,-151.92000000000002,0.5,"+3.60262252E-03
",162.602,0.449219,27.0
48,-158.25000000000003,0.5,"+3.57787480E-03
",164.296,0.363281,27.0
49,-158.25000000000003,0.5,"+3.68895959E-03
",165.719,0.660156,27.0
50,-164.58,0.5,"+3.68776513E-03
",175.611,0.5,27.0
51,-164.58,0.5,"+3.93199491E-03
",171.806,0.585938,27.0
52,-170.91000000000003,0.5,"+3.90004310E-03
",179.758,0.632812,27.0
53,-170.91000000000003,0.5,"+3.96719416E-03
",172.911,0.613281,27.0
54,-177.24,0.5,"+3.96540247E-03
",181.108,0.414062,27.0
55,-177.24,0.5,"+3.90575411E-03
",182.802,0.414062,27.0
56,-183.57000000000002,0.5,"+3.96017671E-03
",198.51,0.558594,27.0
57,-183.57000000000002,0.5,"+3.94968785E-03
",162.529,0.707031,27.0
58,-189.9,0.5,"+3.97238260E-03
",182.262,0.417969,27.0
59,-189.9,0.5,"+3.94647774E-03
",182.655,0.578125,27.0
60,-196.23000000000002,0.5,"+3.81165305E-03
",195.785,0.28125,27.0
61,-196.23000000000002,0.5,"+3.24383655E-03
",182.851,0.464844,27.0
62,-202.56,0.5,"+6.45699047E-04
",221.655,0.121094,27.0
63,-202.56,0.5,"+2.72958412E-03
",198.363,0.492188,27.0
64,-208.89000000000001,0.5,"+1.21288099E-03
",202.805,0.0820312,27.0
65,-208.89000000000001,0.5,"+2.37863679E-03
",198.191,0.421875,27.0
66,-215.22000000000003,0.5,"+5.37749710E-04
",219.078,0.148438,27.0
67,-215.22000000000003,0.5,"+5.92582897E-04
",210.487,0.171875,27.0
68,-221.55,0.5,"+7.69736271E-04
",209.653,0.296875,27.0
69,-221.55,0.5,"+5.42303589E-04
",217.973,0.121094,27.0
70,-227.88000000000002,0.5,"+5.35547424E-04
",218.881,0.101562,27.0
71,-227.88000000000002,0.5,"+5.36704557E-04
",215.249,0.0546875,27.0
72,-234.21,0.5,"+5.35435443E-04
",221.998,-0.0234375,28.0
73,-234.21,0.5,"+5.33569099E-04
",211.543,0.0078125,28.0
74,-240.54000000000002,0.5,"+5.29276508E-04
",206.437,0.0195312,28.0
75,-240.54000000000002,0.5,"+5.36667230E-04
",218.488,0.00390625,28.0
76,-12.66,0.6,"+6.68692406E-04
",13.2536,0.585938,28.0
77,-12.66,0.6,"+6.74627380E-04
",13.6954,0.601562,28.0
78,-18.990000000000002,0.6,"+8.32706718E-04
",18.7514,0.613281,28.0
79,-18.990000000000002,0.6,"+8.38231096E-04
",20.2731,0.585938,28.0
80,-25.32,0.6,"+1.00646335E-03
",29.0107,0.601562,28.0
81,-25.32,0.6,"+9.99893814E-04
",26.3845,0.585938,28.0
82,-31.65,0.6,"+1.15244877E-03
",31.9069,0.597656,28.0
83,-31.65,0.6,"+1.13479316E-03
",33.2568,0.582031,28.0
