,input_speed,input_torque,voltage,output_speed,output_torque,temp
0,-6.33,0.1,"+3.34442848E-03
",7.21586,0.101562,46.0
1,-6.33,0.1,"+9.47006209E-04
",6.94588,0.09375,46.0
2,-6.33,0.1,"+9.44557727E-04
",6.43046,0.09375,46.0
3,-6.33,0.15000000000000002,"+1.58367127E-03
",7.63311,0.140625,46.0
4,-6.33,0.15000000000000002,"+1.62015962E-03
",7.04406,0.125,46.0
5,-6.33,0.15000000000000002,"+1.58241717E-03
",7.21586,0.136719,46.0
6,-6.33,0.20000000000000004,"+2.40588350E-03
",6.23411,0.203125,47.0
7,-6.33,0.20000000000000004,"+2.36240801E-03
",7.09314,0.191406,47.0
8,-6.33,0.20000000000000004,"+2.55631585E-03
",7.41221,0.1875,47.0
9,-6.33,0.25000000000000006,"+3.10662713E-03
",6.43046,0.246094,47.0
10,-6.33,0.25000000000000006,"+3.29414502E-03
",7.04406,0.246094,47.0
11,-6.33,0.25000000000000006,"+3.26082178E-03
",7.16678,0.25,47.0
12,-6.33,0.30000000000000004,"+4.19966536E-03
",7.70674,0.285156,47.0
13,-6.33,0.30000000000000004,"+4.13928937E-03
",5.35054,0.296875,47.0
14,-6.33,0.30000000000000004,"+4.70662059E-03
",8.29579,0.285156,47.0
15,-6.33,0.3500000000000001,"+5.50201895E-03
",7.43676,0.339844,47.0
16,-6.33,0.3500000000000001,"+5.20838026E-03
",5.8905,0.335938,47.0
17,-6.33,0.3500000000000001,"+5.24074800E-03
",6.55318,0.339844,47.0
18,-6.33,0.40000000000000013,"+6.72500589E-03
",6.45501,0.382812,48.0
19,-6.33,0.40000000000000013,"+6.56591428E-03
",6.45501,0.378906,48.0
20,-6.33,0.40000000000000013,"+7.78764712E-03
",9.17936,0.386719,47.0
21,-6.33,0.45000000000000007,"+7.91090729E-03
",6.82316,0.449219,48.0
22,-6.33,0.45000000000000007,"+8.27740325E-03
",6.33229,0.449219,48.0
23,-6.33,0.45000000000000007,"+8.15587493E-03
",6.52864,0.449219,48.0
24,-6.33,0.5000000000000001,"+9.86975267E-03
",6.65136,0.496094,48.0
25,-6.33,0.5000000000000001,"+1.00149895E-02
",7.97672,0.5,48.0
26,-6.33,0.5000000000000001,"+9.87321638E-03
",7.09314,0.5,48.0
27,-6.33,0.5500000000000002,"+1.16361832E-02
",6.38137,0.535156,48.0
28,-6.33,0.5500000000000002,"+1.15273750E-02
",7.19132,0.558594,48.0
29,-6.33,0.5500000000000002,"+1.15278528E-02
",6.45501,0.53125,48.0
30,-6.33,0.6000000000000002,"+1.35846972E-02
",7.31404,0.601562,48.0
31,-6.33,0.6000000000000002,"+1.39399660E-02
",6.97043,0.585938,48.0
32,-6.33,0.6000000000000002,"+1.35768143E-02
",6.60227,0.59375,48.0
33,-6.33,0.6500000000000001,"+1.57594270E-02
",7.58402,0.648438,48.0
